"mean" "variance"
0.00512358457923845 6.0535480331127e-05
0.00284549109495494 1.17858610884214e-07
0.000254307054434304 1.93704333347013e-07
0.00012301154020641 8.51667734797717e-09
3.1441648039363e-05 4.80952136519345e-10
0.000474520232714567 2.23835154997646e-07
0.00552453303802342 2.89915475809458e-06
0.00722799542131452 2.59120981627873e-07
0.0148825875621152 1.16154214129776e-05
