"mean" "variance"
0.0438683448913471 0.00159470461334129
0.0241639570613277 0.000104958929682513
0.0078169855607903 5.1608563104642e-07
0.00587676629066001 1.31783490034288e-06
0.00313110301532374 2.7049677059302e-07
0.0185995435471397 0.000144305225069387
0.0120989513040509 0.000170127365291388
4.87786591512416e-05 2.91263445274476e-09
1.98831216854832e-05 2.16325950175142e-11
