"mean" "variance"
0.00248076452440673 2.1872434727284e-07
0.00294045276446735 4.87553648404728e-07
0.00497290279260268 1.18394353833333e-07
0.00308408559159873 4.201881212063e-07
0.00157018632075161 1.56102338168764e-07
0.000447196176605302 3.34581300317631e-08
0.000601938091627394 1.52809715976412e-07
0.000754402264741335 1.45645396567211e-07
8.69060723828795e-05 1.97413162312369e-09
