"mean" "variance"
6.85919881045921e-05 1.80863294568365e-09
0.000288440025657016 4.54660961089434e-09
0.000780718605835078 6.33220861980484e-08
0.00139179767655664 5.20505921407029e-09
0.00139778387261347 3.12089545835397e-09
0.00114701206088365 5.90526783884429e-09
0.000940070064926505 1.5457704882194e-09
0.00086563016252219 6.11888743316645e-10
0.000711432155827361 6.47272648702783e-09
