"mean" "variance"
0.0183215563880026 0.000111114124573517
0.0197196388554374 3.75524035217322e-05
0.00830713397726785 1.11084820491992e-06
0.00578976012387437 8.99666179047087e-07
0.00310408219137268 2.26476434093975e-07
0.0160884212908395 0.000109861309240454
0.0136763869097847 0.000154825060795849
0.000654789691777257 4.55062554211253e-08
0.0005778952330343 7.40371608381049e-09
